City,Colors Reported,Shape Reported,State,Time,hour
Hinesburg,,,VT,11/8/1999 19:15,00:00
Austin,,,TX,11/8/1999 20:45,00:00
La Grande,,FORMATION,OR,11/8/1999 22:25,00:00
Irma,,OTHER,WI,11/8/1999 23:00,00:00
Atlanta,GREEN,TEARDROP,GA,11/9/1999 2:40,00:00
Killeen,,LIGHT,TX,11/9/1999 3:45,00:00
Fort Smith,,LIGHT,AR,11/9/1999 5:13,00:00
Cave Spring,,DISK,GA,11/9/1999 6:30,00:00
N State St,,DISK,MS,11/9/1999 17:10,00:00
The Colony,GREEN,FLASH,TX,11/9/1999 18:35,00:00
Flagstaff,,TRIANGLE,AZ,11/9/1999 18:43,00:00
Phoenix,,LIGHT,AZ,11/9/1999 19:40,00:00
Burgaw,ORANGE BLUE,LIGHT,NC,11/9/1999 20:00,00:00
Dahlonega,RED GREEN,FIREBALL,GA,11/9/1999 20:25,00:00
Mandaree,,CIRCLE,ND,11/9/1999 20:30,00:00
Atlanta,,LIGHT,GA,11/9/1999 20:50,00:00
Altoona,,TRIANGLE,PA,11/9/1999 21:00,00:00
El Dorado,RED,LIGHT,KS,11/9/1999 22:49,00:00
St. Louis,,,MO,11/10/1999 0:01,00:00
Los Angeles,,OTHER,CA,11/10/1999 2:00,00:00
Chicago,,,IL,11/10/1999 2:30,00:00
Fair Oaks,,FIREBALL,CA,11/10/1999 5:12,00:00
Henderson,,LIGHT,KY,11/10/1999 10:35,00:00
House Springs,,LIGHT,MO,11/10/1999 18:10,00:00
Flagstaff,,OTHER,AZ,11/10/1999 19:00,00:00
Valatie,,TRIANGLE,NY,11/10/1999 20:00,00:00
Florence,,FIREBALL,SC,11/10/1999 20:15,00:00
Atlanta,,,GA,11/10/1999 23:00,00:00
Meridian Navel Air Station,RED,FORMATION,MS,11/11/1999 2:00,00:00
El Centro,,CIGAR,CA,11/11/1999 16:20,00:00
Fallbrook,ORANGE,SPHERE,CA,11/11/1999 16:50,00:00
Keasbey {Woodbridge},,CIGAR,NJ,11/11/1999 16:50,00:00
Pflugerville,,LIGHT,TX,11/11/1999 19:42,00:00
Bensalem,RED,LIGHT,PA,11/11/1999 20:20,00:00
Wauwatosa,,CIGAR,WI,11/11/1999 23:05,00:00
Burbank,,OTHER,CA,11/12/1999 1:03,00:00
Denver,,RECTANGLE,CO,11/12/1999 19:00,00:00
Wyandotte,,OTHER,MI,11/12/1999 19:00,00:00
Gray,,TRIANGLE,TN,11/12/1999 20:30,00:00
Jackson,,SPHERE,MS,11/12/1999 23:45,00:00
Los Angeles,,LIGHT,CA,11/13/1999 2:30,00:00
Moorehead,,FLASH,KY,11/13/1999 4:30,00:00
Morristown,,,AZ,11/13/1999 6:35,00:00
Midlothian,RED,DISK,IL,11/13/1999 17:30,00:00
Boulder,,FORMATION,CO,11/13/1999 21:00,00:00
Corbett,,FLASH,OR,11/13/1999 21:00,00:00
El Dorado Hills,,LIGHT,CA,11/13/1999 22:00,00:00
Sprague,BLUE,OTHER,WA,11/14/1999 0:45,00:00
Asheville,,OTHER,NC,11/14/1999 2:00,00:00
Bolivar,RED,LIGHT,TN,11/14/1999 2:06,00:00
Addison,,TRIANGLE,TX,11/14/1999 3:30,00:00
Stuart,,OVAL,FL,11/14/1999 4:30,00:00
Arlington Heights,,CONE,IL,11/14/1999 5:00,00:00
Sunland,,,CA,11/14/1999 15:00,00:00
Port Richey,,LIGHT,FL,11/14/1999 18:05,00:00
Cumby,,,TX,11/14/1999 18:45,00:00
Grand Marsh,,CIRCLE,WI,11/14/1999 19:00,00:00
Geneva,RED,,IL,11/14/1999 19:27,00:00
Haltom City,BLUE,VARIOUS,TX,11/14/1999 21:30,00:00
Port St. Lucie,ORANGE YELLOW,OVAL,FL,11/14/1999 22:05,00:00
Yuma,,CIRCLE,AZ,11/15/1999 5:50,00:00
Minneapolis,,CYLINDER,MN,11/15/1999 7:45,00:00
Murfreesboro,,SPHERE,TN,11/15/1999 17:00,00:00
Cedar Rapids,ORANGE GREEN,FIREBALL,IA,11/15/1999 18:00,00:00
Yelm,,OTHER,WA,11/15/1999 20:00,00:00
Ada,,LIGHT,MI,11/15/1999 21:15,00:00
"Rancho Cordova, just east",,LIGHT,CA,11/15/1999 22:10,00:00
Smithville,,CIRCLE,TN,11/15/1999 22:15,00:00
Millwood,,FORMATION,KY,11/16/1999 0:00,00:00
Griffith,,FLASH,IN,11/16/1999 2:00,00:00
Tigard,,CHEVRON,OR,11/16/1999 3:20,00:00
Dallas,GREEN,FLASH,TX,11/16/1999 5:00,00:00
Diamond Bar,,DISK,CA,11/16/1999 7:15,00:00
Springfield,,CYLINDER,MO,11/16/1999 14:00,00:00
Albany,ORANGE,FIREBALL,NY,11/16/1999 16:00,00:00
Burtons Bridge,,FIREBALL,IL,11/16/1999 16:15,00:00
Lapeer,,CIGAR,MI,11/16/1999 17:00,00:00
Winona,,FIREBALL,MN,11/16/1999 17:15,00:00
Medina,BLUE,FIREBALL,OH,11/16/1999 17:20,00:00
Alpena,,,MI,11/16/1999 17:30,00:00
Scottsdale,,TRIANGLE,AZ,11/16/1999 17:30,00:00
Chicago,,CIRCLE,IL,11/16/1999 18:00,00:00
Chicago,,FIREBALL,IL,11/16/1999 18:00,00:00
Fulton,,,MI,11/16/1999 18:00,00:00
Kellogg,,CIRCLE,IA,11/16/1999 18:00,00:00
Lowell,,RECTANGLE,IN,11/16/1999 18:00,00:00
Madison,,FIREBALL,WI,11/16/1999 18:00,00:00
Mequon,BLUE,FIREBALL,WI,11/16/1999 18:00,00:00
Mexico,GREEN,TEARDROP,MO,11/16/1999 18:00,00:00
Mt. Washington,,FIREBALL,KY,11/16/1999 18:00,00:00
Nashville,,FIREBALL,IN,11/16/1999 18:00,00:00
Nashville,,FIREBALL,TN,11/16/1999 18:00,00:00
Neenah,GREEN,DISK,WI,11/16/1999 18:00,00:00
Normal,,FIREBALL,IL,11/16/1999 18:00,00:00
Owenton,,FORMATION,KY,11/16/1999 18:00,00:00
Rural,RED GREEN,OVAL,MO,11/16/1999 18:00,00:00
St. Louis,,FIREBALL,MO,11/16/1999 18:00,00:00
Vandalia,,FIREBALL,OH,11/16/1999 18:00,00:00
West Lima,,FIREBALL,WI,11/16/1999 18:02,00:00
Norwalk,BLUE,FIREBALL,IA,11/16/1999 18:04,00:00
Paddock Lake,,FIREBALL,WI,11/16/1999 18:04,00:00
Apple Valley,RED,CIRCLE,MN,11/16/1999 18:05,00:00
Appleton,YELLOW,FIREBALL,WI,11/16/1999 18:05,00:00
Aurora,,FIREBALL,IL,11/16/1999 18:05,00:00
Barrington,GREEN BLUE,FORMATION,IL,11/16/1999 18:05,00:00
Chicago,GREEN,FIREBALL,IL,11/16/1999 18:05,00:00
Cookeville,,OVAL,TN,11/16/1999 18:05,00:00
Downers Grove,RED ORANGE GREEN,CHEVRON,IL,11/16/1999 18:05,00:00
Durant,ORANGE GREEN BLUE,FIREBALL,IA,11/16/1999 18:05,00:00
Fairfield,,FIREBALL,IA,11/16/1999 18:05,00:00
Farmer City,,,IL,11/16/1999 18:05,00:00
Jamestown,GREEN,LIGHT,TN,11/16/1999 18:05,00:00
Jamestown,GREEN,LIGHT,TN,11/16/1999 18:05,00:00
Milwaukee,GREEN,FIREBALL,WI,11/16/1999 18:05,00:00
Mundelein,GREEN,FIREBALL,IL,11/16/1999 18:05,00:00
Onalaska,YELLOW,TEARDROP,WI,11/16/1999 18:05,00:00
Racine,GREEN,FIREBALL,WI,11/16/1999 18:05,00:00
Shawano,ORANGE YELLOW,CIGAR,WI,11/16/1999 18:05,00:00
St. Louis,,FIREBALL,MO,11/16/1999 18:05,00:00
St. Louis,,FIREBALL,MO,11/16/1999 18:05,00:00
St. Peters,ORANGE,FIREBALL,MO,11/16/1999 18:05,00:00
Onton,,FIREBALL,KY,11/16/1999 18:06,00:00
Woodstock,,FIREBALL,IL,11/16/1999 18:06,00:00
St.Charles,ORANGE YELLOW GREEN,CIRCLE,IL,11/16/1999 18:07,00:00
Hebron,,OTHER,IN,11/16/1999 18:08,00:00
Elgin,,FIREBALL,IL,11/16/1999 18:10,00:00
Sumner county,,FIREBALL,TN,11/16/1999 18:10,00:00
St. Louis,,LIGHT,MO,11/16/1999 18:15,00:00
Gallatin,,FIREBALL,TN,11/16/1999 18:20,00:00
Oakbrook,GREEN,FIREBALL,IL,11/16/1999 18:20,00:00
Taylorville,,LIGHT,IL,11/16/1999 18:20,00:00
Grand Rapids,RED,LIGHT,MI,11/16/1999 18:25,00:00
State College,RED ORANGE,FIREBALL,PA,11/16/1999 18:30,00:00
Sycamore,,FIREBALL,IL,11/16/1999 18:30,00:00
Elberfeld,,FIREBALL,IN,11/16/1999 18:40,00:00
Houston,,LIGHT,TX,11/16/1999 18:40,00:00
Over southern Lake Erie,,VARIOUS,OH,11/16/1999 18:45,00:00
Lake Havasu,,TRIANGLE,AZ,11/16/1999 18:50,00:00
Ashland,,LIGHT,KY,11/16/1999 18:55,00:00
Louisville,,LIGHT,KY,11/16/1999 18:55,00:00
New York,,VARIOUS,NY,11/16/1999 18:55,00:00
Avilla,,FIREBALL,IN,11/16/1999 19:00,00:00
Central Lake,GREEN,,MI,11/16/1999 19:00,00:00
Chicago,,TRIANGLE,IL,11/16/1999 19:00,00:00
Chillicothe,,LIGHT,OH,11/16/1999 19:00,00:00
Cincinnati,RED YELLOW GREEN,FIREBALL,OH,11/16/1999 19:00,00:00
Cleveland,,FIREBALL,WI,11/16/1999 19:00,00:00
Cleveland,,LIGHT,OH,11/16/1999 19:00,00:00
Columbus,,FIREBALL,OH,11/16/1999 19:00,00:00
Columbus,,OTHER,MI,11/16/1999 19:00,00:00
Detroit,,,MI,11/16/1999 19:00,00:00
East Lansing,,,MI,11/16/1999 19:00,00:00
Hadley,RED,FIREBALL,MI,11/16/1999 19:00,00:00
Hilton,,FORMATION,NY,11/16/1999 19:00,00:00
Kalamazoo,,FIREBALL,MI,11/16/1999 19:00,00:00
Louisville,,LIGHT,KY,11/16/1999 19:00,00:00
Manitowoc Rapids,,FIREBALL,WI,11/16/1999 19:00,00:00
Michigan City,,FORMATION,IN,11/16/1999 19:00,00:00
Middletown,GREEN,TRIANGLE,OH,11/16/1999 19:00,00:00
Mount Vernon,,CIGAR,OH,11/16/1999 19:00,00:00
New Philidelphia,,FORMATION,OH,11/16/1999 19:00,00:00
North Royalton,,FIREBALL,OH,11/16/1999 19:00,00:00
Rockford,,FIREBALL,MI,11/16/1999 19:00,00:00
South Lyon,,FIREBALL,MI,11/16/1999 19:00,00:00
Sterling Heights,,FIREBALL,MI,11/16/1999 19:00,00:00
Toledo,,FIREBALL,OH,11/16/1999 19:00,00:00
Two Rivers,,FIREBALL,WI,11/16/1999 19:00,00:00
Waterford,,FIREBALL,MI,11/16/1999 19:00,00:00
Dayton,,,OH,11/16/1999 19:02,00:00
Jackson,GREEN,SPHERE,OH,11/16/1999 19:02,00:00
Westerville,ORANGE GREEN BLUE,FIREBALL,OH,11/16/1999 19:02,00:00
Kewadin,,CIRCLE,MI,11/16/1999 19:03,00:00
Kewadin,,CIRCLE,MI,11/16/1999 19:03,00:00
New York City,,VARIOUS,NY,11/16/1999 19:03,00:00
Birch Run,,FORMATION,MI,11/16/1999 19:04,00:00
Fremont,,OTHER,OH,11/16/1999 19:04,00:00
Jeffersonville,,FIREBALL,IN,11/16/1999 19:04,00:00
Lebanon,ORANGE,FIREBALL,OH,11/16/1999 19:04,00:00
Louisville,GREEN BLUE,VARIOUS,KY,11/16/1999 19:04,00:00
Springfield,,FIREBALL,OH,11/16/1999 19:04,00:00
West Chester,GREEN,FIREBALL,OH,11/16/1999 19:04,00:00
Anna,,LIGHT,OH,11/16/1999 19:05,00:00
Baldwin,GREEN,FIREBALL,MI,11/16/1999 19:05,00:00
Cincinnati,,LIGHT,OH,11/16/1999 19:05,00:00
Cleveland,,FIREBALL,OH,11/16/1999 19:05,00:00
Englewood Cliffs,,CIRCLE,NJ,11/16/1999 19:05,00:00
Fairborn,,OTHER,OH,11/16/1999 19:05,00:00
Fort Wayne,GREEN,FIREBALL,IN,11/16/1999 19:05,00:00
Greenville,RED GREEN,CIGAR,IN,11/16/1999 19:05,00:00
Hilliard,,FLASH,OH,11/16/1999 19:05,00:00
Howell,,FORMATION,MI,11/16/1999 19:05,00:00
Hudson,,OTHER,OH,11/16/1999 19:05,00:00
Indianapolis,GREEN,LIGHT,IN,11/16/1999 19:05,00:00
Kearneysville,,LIGHT,WV,11/16/1999 19:05,00:00
Madison,,OTHER,IN,11/16/1999 19:05,00:00
Napoleon,,FIREBALL,OH,11/16/1999 19:05,00:00
Norwalk,,OTHER,OH,11/16/1999 19:05,00:00
Springfield,,FORMATION,OH,11/16/1999 19:05,00:00
Terre Haute,,FIREBALL,IN,11/16/1999 19:05,00:00
Whitmore Lake,,TEARDROP,MI,11/16/1999 19:05,00:00
Parma,GREEN,CIRCLE,OH,11/16/1999 19:06,00:00
Sterling Heights,ORANGE YELLOW,FIREBALL,MI,11/16/1999 19:06,00:00
Mt. Weather,BLUE,FIREBALL,VA,11/16/1999 19:07,00:00
Shrewsbury,,CIRCLE,PA,11/16/1999 19:07,00:00
Dearborn Heights,,FIREBALL,MI,11/16/1999 19:08,00:00
South Point,,FIREBALL,OH,11/16/1999 19:08,00:00
Vicksburg,ORANGE,FIREBALL,MI,11/16/1999 19:08,00:00
St. Johns,,OTHER,MI,11/16/1999 19:09,00:00
Cleveland,,DISK,OH,11/16/1999 19:10,00:00
Columbus,,LIGHT,OH,11/16/1999 19:10,00:00
Columbus Grove,,CIRCLE,OH,11/16/1999 19:10,00:00
Crestwood,,CIGAR,KY,11/16/1999 19:10,00:00
Detroit,,FORMATION,MI,11/16/1999 19:10,00:00
Detroit,,FORMATION,MI,11/16/1999 19:10,00:00
Holland,,FORMATION,OH,11/16/1999 19:10,00:00
Indianapolis,,FIREBALL,IN,11/16/1999 19:10,00:00
Joppatowne,,LIGHT,MD,11/16/1999 19:10,00:00
Louisville,,FIREBALL,KY,11/16/1999 19:10,00:00
Mechanicsburg,,FORMATION,PA,11/16/1999 19:10,00:00
Shelby Township,RED ORANGE,CIGAR,MI,11/16/1999 19:10,00:00
St. Clair Shores,,FORMATION,MI,11/16/1999 19:10,00:00
Strongsville,,FIREBALL,OH,11/16/1999 19:10,00:00
Hamilton,,FIREBALL,OH,11/16/1999 19:12,00:00
South Lyon,,FIREBALL,MI,11/16/1999 19:12,00:00
Chicago,RED,FIREBALL,IL,11/16/1999 19:15,00:00
Cincinnati,GREEN,FIREBALL,OH,11/16/1999 19:15,00:00
Cleveland,,EGG,OH,11/16/1999 19:15,00:00
Swartz Creek,,FORMATION,MI,11/16/1999 19:15,00:00
Urbana,RED YELLOW,FORMATION,OH,11/16/1999 19:15,00:00
Kent County,,FIREBALL,MI,11/16/1999 19:20,00:00
Columbus,,,OH,11/16/1999 19:30,00:00
San Manuel,,TRIANGLE,AZ,11/16/1999 19:30,00:00
West Virginia,,FIREBALL,WV,11/16/1999 19:30,00:00
Duncannon,,SPHERE,PA,11/16/1999 19:35,00:00
Lehighton,,LIGHT,PA,11/16/1999 19:40,00:00
Flint,,FORMATION,MI,11/16/1999 20:00,00:00
Harvey,,FORMATION,LA,11/16/1999 20:00,00:00
Ocala,,TRIANGLE,FL,11/16/1999 20:00,00:00
Fort Wayne,GREEN,FIREBALL,IN,11/16/1999 20:30,00:00
Kelseyville,,LIGHT,CA,11/16/1999 20:35,00:00
Alameda,,CHEVRON,CA,11/16/1999 20:50,00:00
Rochester Hills,,OTHER,MI,11/16/1999 21:00,00:00
Crystal Lake,,FIREBALL,IL,11/16/1999 21:05,00:00
Simpsonville,,FIREBALL,KY,11/16/1999 21:30,00:00
Smithville,,TEARDROP,TN,11/16/1999 22:15,00:00
North Las Vegas,GREEN,OTHER,NV,11/16/1999 22:30,00:00
Burlingame,,OTHER,CA,11/16/1999 22:40,00:00
Kayenta,,LIGHT,AZ,11/16/1999 23:00,00:00
Rocky Mount,,LIGHT,NC,11/16/1999 23:00,00:00
Lafayette,,OTHER,CO,11/16/1999 23:03,00:00
Columbia,ORANGE,CHEVRON,MO,11/16/1999 23:15,00:00
Woodbury,,RECTANGLE,MN,11/16/1999 23:15,00:00
Berks County,,LIGHT,PA,11/16/1999 23:30,00:00
Oklahoma City,GREEN BLUE,EGG,OK,11/16/1999 23:30,00:00
Overland Park,,DIAMOND,KS,11/16/1999 23:30,00:00
Seattle,,OTHER,WA,11/17/1999 0:00,00:00
Ringgold,RED ORANGE,CIRCLE,GA,11/17/1999 0:30,00:00
Lincoln City,,LIGHT,OR,11/17/1999 2:00,00:00
San Rafael,ORANGE,TRIANGLE,CA,11/17/1999 2:00,00:00
Erie,,SPHERE,PA,11/17/1999 2:35,00:00
Sandusky,,SPHERE,OH,11/17/1999 3:00,00:00
Casa Grande,,LIGHT,AZ,11/17/1999 5:05,00:00
Fort Worth,,CYLINDER,TX,11/17/1999 13:00,00:00
Raymond,,TRIANGLE,ME,11/17/1999 14:30,00:00
Franklin,,,TN,11/17/1999 16:30,00:00
Conway,,TEARDROP,SC,11/17/1999 17:20,00:00
Denver,,OTHER,CO,11/17/1999 18:15,00:00
Sumrall,,,MS,11/17/1999 21:23,00:00
Cliffside Park,,,NJ,11/17/1999 22:00,00:00
Ashgrove,ORANGE,LIGHT,MO,11/17/1999 22:15,00:00
Tucson,,TRIANGLE,AZ,11/17/1999 23:30,00:00
Sumrall,,,MS,11/18/1999 0:18,00:00
Braintree,,LIGHT,MA,11/18/1999 0:25,00:00
Columbus,,TRIANGLE,OH,11/18/1999 1:00,00:00
Houston,,TRIANGLE,TX,11/18/1999 1:20,00:00
Columbus,,TRIANGLE,OH,11/18/1999 1:50,00:00
Carlsbad,,TRIANGLE,CA,11/18/1999 2:18,00:00
Redding,,OTHER,CA,11/18/1999 3:20,00:00
Houston,,CIRCLE,TX,11/18/1999 5:00,00:00
Houston,BLUE,FORMATION,TX,11/18/1999 5:00,00:00
Lake Whitney  - 90 miles south,,LIGHT,TX,11/18/1999 5:45,00:00
Arcadia,,LIGHT,LA,11/18/1999 18:00,00:00
Cleveland,,DISK,GA,11/18/1999 18:00,00:00
Edison,,LIGHT,NJ,11/18/1999 19:15,00:00
St. Petersburg,RED,LIGHT,FL,11/18/1999 20:00,00:00
San Diego,,LIGHT,CA,11/18/1999 20:30,00:00
Denver,,OTHER,CO,11/18/1999 21:10,00:00
Ohio,,FORMATION,OH,11/19/1999 2:15,00:00
Indio,,TRIANGLE,CA,11/19/1999 3:00,00:00
Sherman Oaks,,OTHER,CA,11/19/1999 21:07,00:00
Andes,,CYLINDER,NY,11/19/1999 22:00,00:00
Anthony,,DISK,KS,11/20/1999 2:00,00:00
Midlothian,BLUE,FIREBALL,VA,11/20/1999 5:30,00:00
Toledo,,FIREBALL,OH,11/20/1999 14:00,00:00
West Carrollton,,DISK,OH,11/20/1999 16:30,00:00
Austin,,FORMATION,TX,11/20/1999 21:50,00:00
Naples,,VARIOUS,FL,11/20/1999 22:22,00:00
Toms River,,OTHER,NJ,11/20/1999 23:30,00:00
Bellflower,,FIREBALL,CA,11/20/1999 23:45,00:00
Lima,,SPHERE,OH,11/21/1999 1:30,00:00
Rickman,,OTHER,TN,11/21/1999 2:10,00:00
Norcross,,,GA,11/21/1999 17:03,00:00
Auburn,,LIGHT,WA,11/21/1999 18:10,00:00
Kalispell,,CIRCLE,MT,11/22/1999 23:00,00:00
Bradenton,,FIREBALL,FL,11/22/1999 23:30,00:00
Petaluma,,LIGHT,CA,11/23/1999 2:00,00:00
Half Moon Bay,,CHEVRON,CA,11/23/1999 11:15,00:00
Barbourville,GREEN BLUE,VARIOUS,KY,11/23/1999 16:45,00:00
San Francisco,,DISK,CA,11/23/1999 17:20,00:00
Kent,RED,LIGHT,WA,11/23/1999 18:00,00:00
Belton,RED,OVAL,MO,11/23/1999 18:10,00:00
Pekin,,CIGAR,IN,11/23/1999 18:15,00:00
Fresno,,DISK,CA,11/23/1999 19:56,00:00
Central,,OTHER,OK,11/23/1999 21:00,00:00
Casper,,SPHERE,WY,11/23/1999 22:30,00:00
Bullhead City,,SPHERE,AZ,11/23/1999 23:55,00:00
Anaheim,,FIREBALL,CA,11/24/1999 10:00,00:00
Brookfield,RED,LIGHT,MO,11/24/1999 18:00,00:00
Tri-Cities,,CIRCLE,WA,11/24/1999 20:05,00:00
Wilton,,VARIOUS,MO,11/24/1999 20:15,00:00
Sacramento,,CHEVRON,CA,11/24/1999 20:35,00:00
Atlanta,,CIRCLE,GA,11/24/1999 21:00,00:00
Rocky Mount,YELLOW,CIGAR,NC,11/24/1999 21:00,00:00
Spokane,,CIRCLE,WA,11/25/1999 15:00,00:00
Angleton,,LIGHT,TX,11/25/1999 18:00,00:00
Wappingers Falls,,LIGHT,NY,11/25/1999 21:00,00:00
Monrovia,RED,OTHER,CA,11/26/1999 2:00,00:00
Redondo Beach,,FORMATION,CA,11/26/1999 17:50,00:00
Redondo Beach,BLUE,FORMATION,CA,11/26/1999 17:50,00:00
Flagstaff,ORANGE,LIGHT,AZ,11/26/1999 21:30,00:00
Weldon,,CROSS,CA,11/27/1999 4:30,00:00
Seward,ORANGE,CIRCLE,AK,11/27/1999 11:00,00:00
Urbana,,VARIOUS,IL,11/27/1999 16:00,00:00
Colleyville,RED GREEN,LIGHT,TX,11/27/1999 19:15,00:00
Dover,,DISK,AR,11/27/1999 19:30,00:00
San Diego,,LIGHT,CA,11/27/1999 20:00,00:00
Bardstown,,FIREBALL,KY,11/27/1999 20:15,00:00
Watkinsville,,VARIOUS,GA,11/27/1999 21:00,00:00
Liberty,,CIRCLE,NY,11/27/1999 21:23,00:00
Purchase,,CIRCLE,NY,11/27/1999 21:30,00:00
Dallas,,TRIANGLE,PA,11/27/1999 23:30,00:00
Dubois,,FIREBALL,PA,11/28/1999 0:00,00:00
North Miami,RED GREEN,OTHER,FL,11/28/1999 0:20,00:00
Romeo,,CIGAR,MI,11/28/1999 8:00,00:00
Rachel,,SPHERE,NV,11/28/1999 20:00,00:00
Greensburg,YELLOW GREEN,FIREBALL,IN,11/28/1999 20:30,00:00
Pittsburgh,,FIREBALL,PA,11/28/1999 20:45,00:00
Birch Run,,SPHERE,MI,11/28/1999 20:53,00:00
San Antonio,,,TX,11/28/1999 21:30,00:00
Green Valley,,LIGHT,CA,11/29/1999 17:00,00:00
San Diego,GREEN,SPHERE,CA,11/29/1999 20:30,00:00
Phoenix,,FIREBALL,AZ,11/29/1999 21:15,00:00
Cerritos,,DISK,CA,11/29/1999 22:15,00:00
Fulton,,CIRCLE,MO,11/29/1999 22:40,00:00
Lancaster,,TRIANGLE,CA,11/30/1999 0:00,00:00
New Holland,RED GREEN,DISK,OH,11/30/1999 0:30,00:00
Jackson,GREEN,FIREBALL,MI,11/30/1999 1:45,00:00
Iowa City,,SPHERE,IA,11/30/1999 5:40,00:00
Deerfield Beach,,CIRCLE,FL,11/30/1999 7:00,00:00
Cucamonga,,,CA,11/30/1999 15:39,00:00
Bloomington,,LIGHT,IL,11/30/1999 18:00,00:00
Ft. Scott,,CIRCLE,KS,11/30/1999 18:45,00:00
Palm Springs,,OVAL,CA,11/30/1999 18:45,00:00
Ephrata,,,WA,11/30/1999 19:00,00:00
Blue Springs,,FIREBALL,MO,11/30/1999 20:45,00:00
Cumming,,CIRCLE,GA,11/30/1999 22:00,00:00
Pasadena,,FLASH,TX,12/1/1999 4:50,00:00
Ceder Lake,RED,LIGHT,IN,12/1/1999 6:00,00:00
Chanute,,VARIOUS,KS,12/1/1999 16:00,00:00
Grandview,,FORMATION,WA,12/1/1999 20:00,00:00
Columbia,,TRIANGLE,MO,12/1/1999 21:45,00:00
Columbia,,TRIANGLE,MO,12/1/1999 21:55,00:00
Madison,,FORMATION,WI,12/1/1999 22:00,00:00
Kennesaw,,LIGHT,GA,12/1/1999 23:00,00:00
Reidsville,,DISK,NC,12/1/1999 23:00,00:00
San Bernadino,,,CA,12/1/1999 23:00,00:00
Fairborn,,,OH,12/2/1999 2:00,00:00
Seattle,,LIGHT,WA,12/2/1999 17:10,00:00
McLean,RED BLUE,,VA,12/2/1999 19:30,00:00
Kent,,CIRCLE,WA,12/2/1999 21:00,00:00
Warm Springs,,SPHERE,NV,12/3/1999 0:08,00:00
Rochester,,,NY,12/3/1999 2:15,00:00
Saddle Mountains,,,WA,12/3/1999 16:00,00:00
Santa Clarita,,CIRCLE,CA,12/3/1999 16:50,00:00
Lodi,,FIREBALL,CA,12/3/1999 19:30,00:00
Colorado,,,CO,12/3/1999 21:00,00:00
Corralitos,,DISK,CA,12/3/1999 22:00,00:00
Union City,,FIREBALL,GA,12/4/1999 0:40,00:00
Deming,,VARIOUS,NM,12/4/1999 2:00,00:00
New York City,,LIGHT,NY,12/4/1999 11:00,00:00
Fort Meade,,LIGHT,MD,12/4/1999 21:00,00:00
Coolidge,RED,TRIANGLE,AZ,12/5/1999 0:05,00:00
Manchester,BLUE,LIGHT,TN,12/5/1999 4:00,00:00
Birmingham,,SPHERE,AL,12/5/1999 4:20,00:00
Colombiana,,RECTANGLE,AL,12/5/1999 4:20,00:00
Weogufka,,FIREBALL,AL,12/5/1999 4:20,00:00
Sterrett,,DISK,AL,12/5/1999 4:25,00:00
Toney,,FIREBALL,AL,12/5/1999 4:30,00:00
Dalton,YELLOW,CIRCLE,GA,12/5/1999 5:05,00:00
Knoxville,,FIREBALL,TN,12/5/1999 5:15,00:00
Cassville,,CONE,GA,12/5/1999 5:45,00:00
Guyton,,CIRCLE,GA,12/5/1999 17:50,00:00
Burna,,,KY,12/5/1999 18:30,00:00
Cleveland,ORANGE,CIRCLE,NC,12/5/1999 20:30,00:00
Dallas,,LIGHT,TX,12/5/1999 21:00,00:00
Alliance,,OTHER,OH,12/5/1999 22:00,00:00
Lutz,,LIGHT,FL,12/5/1999 22:14,00:00
San Diego,,FIREBALL,CA,12/5/1999 23:00,00:00
Marshall,,FIREBALL,MO,12/6/1999 11:00,00:00
Costa Mesa,,,CA,12/6/1999 11:30,00:00
San Diego,,,CA,12/6/1999 16:45,00:00
Indian Springs AFB,,LIGHT,NV,12/7/1999 3:30,00:00
Dawsonville,,TRIANGLE,GA,12/7/1999 18:30,00:00
Gramercy,,TRIANGLE,LA,12/7/1999 18:45,00:00
Naples,,LIGHT,ME,12/7/1999 19:30,00:00
Tomah,GREEN,CHEVRON,WI,12/7/1999 20:00,00:00
Emory,,SPHERE,TX,12/7/1999 20:05,00:00
Columbus,,LIGHT,OH,12/7/1999 21:00,00:00
Seattle,BLUE,LIGHT,WA,12/8/1999 17:40,00:00
Greenville,,TRIANGLE,NH,12/8/1999 18:15,00:00
Millersburg,,CHEVRON,MO,12/8/1999 19:30,00:00
Columbia,,TRIANGLE,MO,12/8/1999 21:30,00:00
Reno,,DISK,NV,12/9/1999 11:00,00:00
Fort Lewis,,SPHERE,WA,12/9/1999 17:30,00:00
Purdy,GREEN,FIREBALL,WA,12/9/1999 18:00,00:00
Lyle,ORANGE,FIREBALL,WA,12/9/1999 18:15,00:00
Scottsdale,,VARIOUS,AZ,12/9/1999 21:50,00:00
Rupert,,LIGHT,ID,12/9/1999 22:00,00:00
Big Spring,,LIGHT,TX,12/9/1999 22:30,00:00
OSU Experiment station,,EGG,OR,12/10/1999 15:32,00:00
Sherman Oaks,,OTHER,CA,12/10/1999 16:45,00:00
Grand Rapids,,OTHER,MI,12/10/1999 21:30,00:00
Woodinville,,LIGHT,WA,12/10/1999 22:00,00:00
Columbia,,TRIANGLE,MO,12/10/1999 22:15,00:00
Woodbridge,,TEARDROP,NJ,12/10/1999 22:29,00:00
Smithton,,FIREBALL,IL,12/11/1999 3:00,00:00
